STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
526520,99999, 20041218,   37.0, 7,   11.6, 7, 1016.7, 7,  846.9, 4,  18.6, 7,   4.4, 7,   9.7, 999.9,   55.0 ,  18.3 , 0.00D,999.9, 000000,
526520,99999, 20041219,   30.4, 8,   11.3, 8, 1013.8, 8,  844.0, 4,  13.5, 8,   3.6, 8,   7.8, 999.9,   44.6 ,  20.1*, 0.00D,999.9, 000000,
526520,99999, 20041220,   21.5, 8,   -0.5, 8, 1020.9, 8,  846.4, 4,   9.4, 8,   3.2, 8,   5.8, 999.9,   25.2 ,  17.4 , 0.00D,999.9, 000000,
526520,99999, 20041221,   22.2, 8,    4.0, 8, 1023.2, 8,  848.8, 4,  10.3, 8,   3.9, 8,   5.8, 999.9,   35.1 ,  13.8*, 0.00D,999.9, 000000,
526520,99999, 20041222,   20.0, 8,    7.0, 8, 1026.9, 8,  851.2, 4,  14.2, 8,   2.7, 8,   3.9, 999.9,   33.1 ,  10.4 , 0.00D,999.9, 000000,
526520,99999, 20041223,   19.0, 8,    6.2, 8, 1024.6, 8,  848.8, 4,  17.1, 8,   3.9, 8,   5.8, 999.9,   36.5 ,   8.4 , 0.00D,999.9, 000000,
526520,99999, 20041224,   12.2, 8,    3.3, 8, 1034.4, 8,  854.8, 4,  16.4, 8,   2.9, 8,   5.8, 999.9,   22.3 ,   5.0*, 0.00D,999.9, 000000,
526520,99999, 20041225,   15.1, 8,    5.5, 8, 1039.2, 8,  858.8, 4,  11.8, 8,   2.9, 8,   3.9, 999.9,   23.9 ,   4.3 , 0.01G,999.9, 001000,
526520,99999, 20041226,   13.5, 8,    5.4, 8, 1040.4, 8,  860.5, 4,  10.0, 8,   1.9, 8,   3.9, 999.9,   24.3 ,   5.4*, 0.00C,999.9, 000000,
526520,99999, 20041227,   22.6, 8,    1.7, 8, 1028.8, 8,  853.2, 4,  16.3, 8,   6.3, 8,   9.7, 999.9,   34.9 ,   3.4 , 0.00D,999.9, 000000,
526520,99999, 20041228,   14.6, 8,    3.0, 8, 1031.3, 8,  853.1, 4,  12.7, 8,   6.1, 8,   7.8, 999.9,   24.3 ,   6.4*, 0.00G,999.9, 001000,
526520,99999, 20041229,    1.3, 8,   -5.9, 8, 1051.4, 8,  865.5, 4,  16.1, 8,   4.4, 8,   5.8, 999.9,    8.4 ,  -7.4*, 0.02G,999.9, 001000,
526520,99999, 20041230,    0.8, 8,  -11.8, 8, 1051.7, 8,  865.2, 4,  18.6, 8,   3.2, 8,   5.8, 999.9,   17.1 , -11.4 , 0.00G,999.9, 000000,
526520,99999, 20041231,    8.9, 8,   -5.6, 8, 1043.9, 7,  860.2, 4,  17.9, 8,   5.6, 8,   9.7, 999.9,   19.9*,  -9.4 , 0.00D,999.9, 000000,
526520,99999, 20050101,   20.4, 8,    2.0, 8, 1025.7, 8,  849.8, 4,  18.6, 8,   5.1, 8,   7.8, 999.9,   39.2*,   7.3*, 0.00D,999.9, 000000,
526520,99999, 20050102,   14.7, 8,    1.4, 8, 1031.6, 8,  852.9, 4,  14.0, 8,   2.7, 8,   3.9, 999.9,   24.4*,   7.9*, 0.00D,999.9, 000000,
526520,99999, 20050103,   19.2, 8,    3.4, 8, 1030.6, 8,  854.1, 4,  16.7, 8,   2.2, 8,   3.9, 999.9,   37.2*,   7.7*, 0.00D,999.9, 000000,
526520,99999, 20050104,   20.9, 8,    3.9, 8, 1028.6, 8,  852.0, 4,  12.0, 8,   5.3, 8,   9.7, 999.9,   27.9*,   6.1*, 0.00D,999.9, 000000,
526520,99999, 20050105,   21.1, 8,    4.5, 8, 1027.2, 8,  851.8, 4,  18.6, 8,   2.9, 8,   9.7, 999.9,   36.7*,   7.5*, 0.00D,999.9, 000000,
526520,99999, 20050106,   16.6, 8,    1.7, 8, 1037.7, 8,  858.9, 4,  18.5, 8,   2.7, 8,   3.9, 999.9,   32.7*,   3.7*, 0.00D,999.9, 000000,
526520,99999, 20050107,   16.3, 8,    0.9, 8, 1038.7, 8,  859.3, 4,  17.5, 8,   3.9, 8,   9.7, 999.9,   26.2*,   2.8*, 0.00D,999.9, 000000,
526520,99999, 20050108,   19.2, 8,    0.9, 8, 1032.4, 8,  855.3, 4,  18.6, 8,   2.9, 8,   3.9, 999.9,   38.3*,   8.2*, 0.00D,999.9, 000000,
526520,99999, 20050109,   15.8, 8,    0.3, 8, 1035.2, 8,  856.8, 4,  17.1, 8,   2.9, 8,   5.8, 999.9,   31.1 ,   3.7 , 0.00D,999.9, 000000,
526520,99999, 20050110,   16.5, 8,   -0.3, 8, 1034.3, 8,  855.6, 4,  18.6, 8,   4.1, 8,  13.6, 999.9,   32.9*,   3.2*, 0.00D,999.9, 000000,
526520,99999, 20050111,   14.1, 8,   -1.0, 8, 1041.2, 8,  861.0, 4,  18.6, 8,   2.9, 8,   5.8, 999.9,   27.7*,   1.8*, 0.00D,999.9, 000000,
526520,99999, 20050112,   17.0, 8,    0.9, 8, 1036.7, 8,  857.9, 4,  18.6, 8,   3.2, 8,   3.9, 999.9,   32.5*,   4.1*, 0.00D,999.9, 000000,
526520,99999, 20050113,   17.8, 8,    0.8, 8, 1034.9, 8,  857.2, 4,  18.6, 8,   2.9, 8,   5.8, 999.9,   35.4*,   4.3*, 0.00D,999.9, 000000,
526520,99999, 20050114,   17.1, 8,   -0.9, 8, 1029.8, 8,  852.5, 4,  18.6, 8,   3.2, 8,   9.7, 999.9,   34.5*,   3.9*, 0.00D,999.9, 000000,
526520,99999, 20050115,   16.3, 8,   -1.0, 8, 1031.8, 8,  853.8, 4,  17.9, 8,   3.2, 8,   5.8, 999.9,   31.6*,   4.1*, 0.00D,999.9, 000000,
526520,99999, 20050116,   16.0, 8,   -0.9, 8, 1034.2, 7, 9999.9, 0,  18.6, 8,   3.6, 8,   7.8, 999.9,   30.9*,   3.9*, 0.00D,999.9, 000000,
526520,99999, 20050117,   13.9, 8,   -1.5, 8, 1035.2, 8,  855.8, 4,  17.5, 8,   3.4, 8,   7.8, 999.9,   30.4 ,   0.1 , 0.00D,999.9, 000000,
526520,99999, 20050118,   16.1, 8,   -1.5, 8, 1031.4, 8,  853.3, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   35.1*,   1.4*, 0.00D,999.9, 000000,
526520,99999, 20050119,   15.5, 8,    0.9, 8, 1036.6, 8,  857.1, 4,  12.4, 8,   3.9, 8,   7.8, 999.9,   25.9*,   1.2*, 0.00D,999.9, 000000,
526520,99999, 20050120,   18.5, 7,    0.0, 7, 1032.7, 7,  856.2, 4,  14.2, 7,   4.2, 7,   5.8, 999.9,   32.0*,   5.9*, 0.00D,999.9, 000000,
526520,99999, 20050121,   27.6, 8,   -6.8, 8, 1020.8, 8,  847.3, 4,  15.9, 8,   6.1, 8,  15.5, 999.9,   44.8*,   8.6*, 0.00D,999.9, 000000,
526520,99999, 20050122,   19.8, 7,   -1.6, 7, 1026.1, 7,  851.1, 4,   7.7, 7,   3.1, 7,   7.8, 999.9,   28.0*,  13.1*, 0.00D,999.9, 000000,
526520,99999, 20050123,   20.0, 8,   -3.2, 8, 1025.9, 8,  850.7, 4,   8.6, 8,   3.2, 8,   5.8, 999.9,   32.0 ,   5.9 , 0.00D,999.9, 000000,
526520,99999, 20050124,   19.6, 8,   -2.9, 8, 1020.1, 8,  845.2, 4,  10.1, 8,   4.4, 8,   5.8, 999.9,   28.9 ,  11.3*, 0.00D,999.9, 000000,
526520,99999, 20050125,   25.9, 8,    0.7, 8, 1017.9, 8,  844.8, 4,  18.0, 8,   4.9, 8,   9.7, 999.9,   40.3*,   7.9*, 0.00D,999.9, 000000,
526520,99999, 20050126,   31.1, 8,   -0.9, 8, 1012.6, 8,  843.1, 4,  18.6, 8,   4.6, 8,   7.8, 999.9,   50.7*,  14.2*, 0.00D,999.9, 000000,
526520,99999, 20050127,   18.4, 8,   -2.5, 8, 1019.0, 8,  844.7, 4,  13.0, 8,   6.6, 8,  17.5, 999.9,   30.4*,   4.8*, 0.00D,999.9, 000000,
526520,99999, 20050128,    8.0, 8,  -19.7, 8, 1031.2, 8,  851.4, 4,  18.3, 8,   5.1, 8,  13.6, 999.9,   16.2*,   1.4*, 0.00D,999.9, 000000,
526520,99999, 20050129,    9.1, 8,  -21.8, 8, 1035.6, 8,  853.6, 4,  18.6, 8,   4.9, 8,   9.7, 999.9,   13.1*,   3.4*, 0.00D,999.9, 000000,
526520,99999, 20050130,   12.6, 8,  -15.6, 8, 1035.7, 8,  856.2, 4,  12.5, 8,   5.1, 8,   9.7, 999.9,   26.2 ,   2.7*, 0.00D,999.9, 000000,
526520,99999, 20050131,   16.1, 8,  -14.1, 8, 1031.8, 8,  853.3, 4,  12.4, 8,   6.3, 8,  11.7, 999.9,   32.5 ,  -1.1 , 0.00D,999.9, 000000,
526520,99999, 20050201,   18.2, 8,  -13.2, 8, 1026.4, 8,  850.4, 4,  10.8, 8,   4.4, 8,   7.8, 999.9,   28.6*,   5.2*, 0.00D,999.9, 000000,
526520,99999, 20050202,   16.5, 8,   -9.5, 8, 1020.9, 8,  844.3, 4,   9.9, 8,   3.4, 8,   5.8, 999.9,   24.4*,   8.8*, 0.00D,999.9, 000000,
526520,99999, 20050203,   17.2, 8,   -5.4, 8, 1020.6, 8,  844.9, 4,   9.3, 8,   5.8, 8,  11.7, 999.9,   27.5*,   8.8*, 0.00D,999.9, 000000,
526520,99999, 20050204,   15.7, 8,   -5.6, 8, 1022.1, 8,  845.5, 4,   9.3, 8,   2.9, 8,   7.8, 999.9,   24.6*,   7.2*, 0.00D,999.9, 000000,
526520,99999, 20050205,   14.3, 8,   -7.9, 8, 1027.5, 8,  849.1, 4,   9.3, 8,   5.8, 8,  13.6, 999.9,   21.2*,   5.0*, 0.00D,999.9, 000000,
526520,99999, 20050206,   17.2, 8,   -8.1, 8, 1029.9, 8,  852.5, 4,   9.2, 8,   3.6, 8,   9.7, 999.9,   25.7 ,  10.4 , 0.00D,999.9, 000000,
526520,99999, 20050207,   19.4, 8,   -3.1, 8, 1025.1, 8,  849.1, 4,  11.3, 8,   3.9, 8,   7.8, 999.9,   34.3*,   8.1*, 0.00D,999.9, 000000,
526520,99999, 20050208,   17.0, 8,   -4.0, 8, 1035.8, 8,  857.0, 4,  12.8, 8,   3.4, 8,   5.8, 999.9,   27.1*,   7.3*, 0.00D,999.9, 000000,
526520,99999, 20050209,   22.2, 8,   -4.7, 8, 1032.1, 8,  855.7, 4,  12.6, 8,   5.6, 8,   9.7, 999.9,   37.0*,   7.3*, 0.00D,999.9, 000000,
526520,99999, 20050210,   19.3, 8,   -7.0, 8, 1034.9, 8,  857.8, 4,   9.6, 8,   2.9, 8,   5.8, 999.9,   31.3*,   7.7*, 0.00D,999.9, 000000,
526520,99999, 20050211,   23.7, 8,   -2.0, 8, 1028.9, 8,  853.9, 4,  16.5, 8,   3.2, 8,   5.8, 999.9,   38.8*,  14.0*, 0.00D,999.9, 000000,
526520,99999, 20050212,   32.5, 8,   -2.0, 8, 1017.6, 8,  846.9, 4,   9.6, 8,   7.5, 8,  21.4, 999.9,   59.4*,  16.5*, 0.00D,999.9, 000000,
526520,99999, 20050213,   29.2, 8,   -1.2, 8, 1018.1, 8,  846.7, 4,   7.2, 8,   5.3, 8,   9.7, 999.9,   41.0 ,  19.0 , 0.00D,999.9, 000000,
526520,99999, 20050214,   22.5, 8,    9.4, 8, 1026.0, 8,  851.8, 4,   7.1, 8,   4.4, 8,  11.7, 999.9,   32.0*,  14.0*, 0.02G,999.9, 001000,
526520,99999, 20050215,   20.3, 8,    9.6, 8, 1026.6, 8,  851.2, 4,  11.9, 8,   3.6, 8,   7.8, 999.9,   32.5*,  11.8*, 0.00D,999.9, 000000,
526520,99999, 20050216,   19.8, 8,    4.9, 8, 1030.6, 8,  853.3, 4,   9.9, 8,   6.8, 8,  13.6, 999.9,   29.3*,   9.5*, 0.04G,999.9, 001000,
526520,99999, 20050217,    7.3, 8,   -0.7, 8, 1043.7, 8,  861.8, 4,  14.3, 8,   4.9, 8,   9.7, 999.9,   15.6*,  -1.8*, 0.02G,999.9, 001000,
526520,99999, 20050218,    8.6, 8,   -3.8, 8, 1045.8, 8,  862.7, 4,  17.1, 8,   3.2, 8,   7.8, 999.9,   21.7*,  -4.7*, 0.00G,999.9, 000000,
526520,99999, 20050219,   12.9, 8,   -9.0, 8, 1039.2, 8,  859.0, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   29.7*,  -4.2*, 0.00D,999.9, 000000,
526520,99999, 20050220,   16.6, 8,   -6.4, 8, 1032.3, 8,  854.4, 4,  18.6, 8,   2.2, 8,   3.9, 999.9,   33.8 ,  -1.8 , 0.00D,999.9, 000000,
526520,99999, 20050221,   24.3, 8,   -2.4, 8, 1025.1, 8,  850.4, 4,  18.6, 8,   4.1, 8,   7.8, 999.9,   34.2*,  13.1*, 0.00D,999.9, 000000,
526520,99999, 20050222,   28.0, 8,   -3.4, 8, 1015.6, 8,  844.4, 4,  16.3, 8,   3.6, 8,   5.8, 999.9,   46.6*,  11.7*, 0.00D,999.9, 000000,
526520,99999, 20050223,   32.7, 8,   -4.2, 8, 1014.2, 8,  844.0, 4,  17.1, 8,   3.4, 8,   3.9, 999.9,   50.4*,  14.2*, 0.00D,999.9, 000000,
526520,99999, 20050224,   29.5, 8,    2.3, 8, 1021.2, 8,  849.5, 4,  12.4, 8,   4.4, 8,   7.8, 999.9,   44.1*,  13.8*, 0.00D,999.9, 000000,
526520,99999, 20050225,   32.8, 8,    5.4, 8, 1023.8, 8,  851.7, 4,  15.1, 8,   4.9, 8,   7.8, 999.9,   47.5*,  15.1*, 0.00D,999.9, 000000,
526520,99999, 20050226,   30.0, 8,   11.1, 8, 1029.5, 8,  856.5, 4,  12.4, 8,   2.7, 8,   3.9, 999.9,   39.9*,  22.5*, 0.00D,999.9, 000000,
526520,99999, 20050227,   32.5, 8,    6.0, 8, 1026.3, 8,  855.0, 4,   9.1, 8,   3.2, 8,   5.8, 999.9,   46.4 ,  18.7*, 0.00D,999.9, 000000,
526520,99999, 20050228,   30.9, 8,   -1.5, 8, 1025.3, 8,  853.1, 4,  15.0, 8,   3.2, 8,   7.8, 999.9,   50.0 ,  13.5 , 0.00D,999.9, 000000,
526520,99999, 20050301,   27.6, 8,   14.4, 8, 1036.3, 8,  860.9, 4,  13.6, 8,   3.6, 8,   5.8, 999.9,   35.8*,  21.2*, 0.01G,999.9, 001000,
526520,99999, 20050302,   22.9, 8,   15.3, 8, 1044.7, 8,  867.3, 4,  13.6, 8,   5.3, 8,  13.6, 999.9,   32.0*,  11.7*, 0.00G,999.9, 001000,
526520,99999, 20050303,   26.2, 6,    3.4, 6, 1046.4, 6, 9999.9, 0,  18.6, 6,   5.5, 6,  11.7, 999.9,   37.8*,   9.5*, 0.00G,999.9, 000000,
526520,99999, 20050304,   34.2, 8,   -2.7, 8, 1037.4, 8,  864.2, 4,  18.6, 8,   5.8, 8,   9.7, 999.9,   51.1*,  11.3*, 0.00D,999.9, 000000,
526520,99999, 20050305,   30.2, 8,    0.4, 8, 1029.4, 8,  857.2, 4,  18.5, 8,   4.1, 8,   9.7, 999.9,   47.8*,  14.4*, 0.00D,999.9, 000000,
526520,99999, 20050306,   31.9, 8,    1.9, 8, 1029.9, 8,  857.4, 4,  11.8, 8,   3.2, 8,   7.8, 999.9,   50.2 ,  15.4 , 0.00D,999.9, 000000,
526520,99999, 20050307,   37.6, 8,    0.0, 8, 1022.9, 8,  853.1, 4,  12.0, 8,   3.6, 8,   7.8, 999.9,   56.3*,  17.1*, 0.00D,999.9, 000000,
526520,99999, 20050308,   40.8, 8,    3.0, 8, 1017.8, 8,  850.1, 4,  15.1, 8,   3.2, 8,   5.8, 999.9,   60.8*,  22.5*, 0.00D,999.9, 000000,
526520,99999, 20050309,   45.7, 8,    8.8, 8, 1014.8, 8,  848.3, 4,  14.4, 8,   3.6, 8,   7.8, 999.9,   60.1*,  23.9*, 0.00D,999.9, 000000,
526520,99999, 20050310,   34.3, 8,    6.3, 8, 1022.5, 8,  852.8, 4,   9.9, 8,   6.3, 8,   9.7, 999.9,   45.0*,  19.6*, 0.00D,999.9, 000000,
526520,99999, 20050311,   26.4, 8,   -4.8, 8, 1033.2, 8,  858.7, 4,   7.4, 8,   6.3, 8,  15.5, 999.9,   33.1*,  18.0*, 0.00D,999.9, 000000,
526520,99999, 20050312,   30.6, 8,    6.7, 8, 1029.8, 8,  857.1, 4,   8.6, 8,   4.6, 8,   5.8, 999.9,   38.5*,  20.1*, 0.00D,999.9, 000000,
526520,99999, 20050313,   30.6, 8,   23.9, 8, 1023.9, 8,  852.4, 4,   9.2, 8,   4.1, 8,   9.7, 999.9,   36.3 ,  24.8*, 0.03G,999.9, 001000,
526520,99999, 20050314,   35.1, 8,   27.1, 8, 1018.1, 8,  848.1, 4,  12.2, 8,   4.4, 8,  11.7, 999.9,   48.6*,  21.7 , 0.16G,999.9, 011000,
526520,99999, 20050315,   30.7, 8,   27.0, 8, 1026.6, 8,  854.2, 4,   8.4, 8,   4.1, 8,   9.7, 999.9,   35.4*,  26.2*, 0.03G,999.9, 011000,
526520,99999, 20050316,   29.3, 8,   17.1, 8, 1032.2, 8,  858.2, 4,  14.6, 8,   4.6, 8,   5.8, 999.9,   38.8*,  20.8*, 0.00G,999.9, 000000,
526520,99999, 20050317,   32.4, 8,    8.0, 8, 1030.1, 8,  858.2, 4,  18.5, 8,   5.1, 8,   9.7, 999.9,   42.1*,  20.8*, 0.00D,999.9, 000000,
526520,99999, 20050318,   34.4, 8,   20.0, 8, 1022.1, 8,  851.5, 4,  18.6, 8,   4.9, 8,   9.7, 999.9,   42.3*,  22.8*, 0.00D,999.9, 000000,
526520,99999, 20050319,   45.5, 8,   24.3, 8, 1014.1, 8,  847.8, 4,  12.8, 8,   4.6, 8,   7.8, 999.9,   55.9*,  28.8*, 0.00D,999.9, 000000,
526520,99999, 20050320,   42.2, 8,   21.0, 8, 1015.0, 8,  848.1, 4,   9.3, 8,   6.1, 8,  11.7, 999.9,   50.4 ,  31.1*, 0.00D,999.9, 000000,
526520,99999, 20050321,   44.2, 8,   24.3, 8, 1018.8, 8,  851.8, 4,  12.4, 8,   4.1, 8,   5.8, 999.9,   54.5*,  32.0*, 0.00D,999.9, 000000,
526520,99999, 20050322,   44.4, 8,   24.6, 8, 1022.2, 8,  854.4, 4,  18.6, 8,   4.4, 8,   9.7, 999.9,   55.8*,  30.7*, 0.00D,999.9, 000000,
526520,99999, 20050323,   47.1, 8,    8.1, 8, 1024.5, 8,  857.6, 4,  16.7, 8,   8.0, 8,  11.7, 999.9,   56.8*,  32.4*, 0.00D,999.9, 000000,
526520,99999, 20050324,   46.6, 8,   12.1, 8, 1014.5, 8,  849.9, 4,  12.4, 8,   5.6, 8,  11.7, 999.9,   59.7*,  29.8*, 0.00D,999.9, 000000,
526520,99999, 20050325,   45.3, 8,   15.8, 8, 1011.5, 8,  846.3, 4,  10.9, 8,   4.1, 8,   7.8, 999.9,   60.4*,  30.2*, 0.00D,999.9, 000000,
526520,99999, 20050326,   51.9, 8,   24.3, 8, 1010.3, 8,  846.3, 4,   9.6, 8,   5.1, 8,   9.7, 999.9,   63.7*,  33.8*, 0.00G,999.9, 010000,
526520,99999, 20050327,   44.9, 8,   35.5, 8, 1014.1, 8,  848.9, 4,   9.1, 8,   3.9, 8,   9.7, 999.9,   54.5 ,  39.2*, 0.04G,999.9, 010000,
526520,99999, 20050328,   48.0, 8,   38.1, 8, 1013.4, 8,  848.1, 4,   9.1, 8,   3.6, 8,   7.8, 999.9,   58.3 ,  39.2 , 0.02G,999.9, 010000,
526520,99999, 20050329,   50.9, 8,   34.5, 8, 1012.1, 8,  848.0, 4,   9.9, 8,   3.6, 8,  11.7, 999.9,   60.3 ,  37.9 , 0.00D,999.9, 000000,
526520,99999, 20050330,   48.9, 8,   25.6, 8, 1013.0, 8,  848.8, 4,   9.6, 8,   2.4, 8,   5.8, 999.9,   61.7 ,  35.8*, 0.00D,999.9, 000000,
526520,99999, 20050331,   51.3, 8,   21.9, 8, 1018.3, 8,  852.8, 4,   9.0, 8,   6.6, 8,  15.5, 999.9,   61.0 ,  32.0 , 0.00D,999.9, 000000,
526520,99999, 20050401,   50.5, 8,   17.9, 8, 1020.6, 8,  855.5, 5,  12.5, 8,   3.6, 8,   7.8, 999.9,   62.2*,  36.9*, 0.00D,999.9, 000000,
526520,99999, 20050402,   51.8, 8,   14.3, 8, 1021.6, 8,  856.6, 4,  17.3, 8,   4.1, 8,   5.8, 999.9,   66.2*,  37.4*, 0.00D,999.9, 000000,
526520,99999, 20050403,   54.3, 8,    9.9, 8, 1016.5, 8,  853.4, 4,  18.6, 8,   4.6, 8,   7.8, 999.9,   71.8 ,  31.3 , 0.00D,999.9, 000000,
526520,99999, 20050404,   56.2, 8,   10.6, 8, 1004.9, 8,  844.2, 4,  18.6, 8,   4.1, 8,   5.8, 999.9,   74.1*,  37.2*, 0.00D,999.9, 000000,
526520,99999, 20050405,   56.6, 8,   18.3, 8, 1000.8, 8,  840.4, 4,  14.1, 8,   4.6, 8,  15.5, 999.9,   69.8*,  37.9*, 0.00D,999.9, 000000,
526520,99999, 20050406,   56.0, 8,   12.5, 8,  997.9, 8,  837.4, 4,   8.2, 8,  10.7, 8,  17.5, 999.9,   68.2*,  47.1*, 0.00D,999.9, 000000,
526520,99999, 20050407,   46.3, 7,    4.5, 7, 1014.6, 7, 9999.9, 0,   7.3, 7,   7.2, 7,  11.7, 999.9,   52.2*,  37.8*, 0.00C,999.9, 000000,
526520,99999, 20050408,   28.6, 8,   19.9, 8, 1032.2, 8,  859.5, 4,  11.3, 8,   5.8, 8,   7.8, 999.9,   32.0*,  26.2*, 0.04G,999.9, 001000,
526520,99999, 20050409,   42.8, 8,    5.8, 8, 1020.1, 8,  851.6, 4,  18.5, 8,   4.1, 8,   7.8, 999.9,   52.5*,  26.4*, 0.00D,999.9, 000000,
526520,99999, 20050410,   42.2, 8,   10.2, 8, 1022.4, 8,  854.4, 4,  11.9, 8,   5.3, 8,   9.7, 999.9,   50.4*,  36.5*, 0.00D,999.9, 000000,
526520,99999, 20050411,   39.2, 8,    5.8, 8, 1029.8, 8,  859.7, 4,  13.7, 8,   5.8, 8,  11.7, 999.9,   49.5*,  26.2*, 0.00D,999.9, 000000,
526520,99999, 20050412,   42.8, 8,    1.6, 8, 1025.1, 8,  857.2, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   58.5*,  29.3*, 0.00D,999.9, 000000,
526520,99999, 20050413,   47.9, 8,    6.2, 8, 1020.2, 8,  853.6, 4,  18.6, 8,   4.1, 8,   7.8, 999.9,   60.1*,  31.5*, 0.00D,999.9, 000000,
526520,99999, 20050414,   48.1, 8,    8.4, 8, 1017.9, 8,  852.8, 4,  18.6, 8,   3.4, 8,   7.8, 999.9,   62.8*,  32.9*, 0.00D,999.9, 000000,
526520,99999, 20050415,   53.2, 8,   10.2, 8, 1019.0, 8,  854.1, 4,  18.6, 8,   4.1, 8,   7.8, 999.9,   66.2*,  34.7*, 0.00D,999.9, 000000,
526520,99999, 20050416,   49.1, 8,   23.0, 8, 1022.1, 8,  856.6, 4,  14.0, 8,   5.6, 8,  11.7, 999.9,   58.8*,  37.0*, 0.00D,999.9, 000000,
526520,99999, 20050417,   54.8, 8,   18.3, 8, 1018.5, 8,  854.2, 4,  10.7, 8,   3.9, 8,   5.8, 999.9,   65.5 ,  35.6 , 0.00D,999.9, 000000,
526520,99999, 20050418,   42.3, 8,   26.8, 8, 1028.7, 8,  860.6, 4,  15.1, 8,   4.9, 8,   9.7, 999.9,   53.6*,  28.2*, 0.01G,999.9, 010000,
526520,99999, 20050419,   47.7, 8,   13.8, 8, 1024.5, 8,  857.5, 4,  18.3, 8,   4.1, 8,   5.8, 999.9,   61.3*,  31.8*, 0.00D,999.9, 000000,
526520,99999, 20050420,   57.6, 8,   17.1, 8, 1013.4, 8,  851.3, 4,  12.1, 8,   3.6, 8,   5.8, 999.9,   75.0*,  40.8*, 0.00D,999.9, 000000,
526520,99999, 20050421,   61.2, 8,   13.0, 8, 1010.4, 8,  849.4, 4,  14.4, 8,   4.9, 8,   9.7, 999.9,   75.2*,  43.7*, 0.00D,999.9, 000000,
526520,99999, 20050422,   58.5, 8,   24.0, 8, 1015.0, 8,  852.8, 4,  18.3, 8,   6.6, 8,  13.6, 999.9,   68.4*,  49.1*, 0.00D,999.9, 000000,
526520,99999, 20050423,   57.0, 8,   22.5, 8, 1016.8, 8,  854.3, 4,  18.6, 8,   4.9, 8,   9.7, 999.9,   70.2*,  40.1*, 0.00D,999.9, 000000,
526520,99999, 20050424,   57.9, 8,   18.7, 8, 1015.1, 8,  853.0, 4,  18.6, 8,   4.1, 8,   7.8, 999.9,   73.9 ,  39.6 , 0.00D,999.9, 000000,
526520,99999, 20050425,   62.4, 8,   15.2, 8, 1010.1, 8,  849.4, 4,  18.6, 8,   4.4, 8,   9.7, 999.9,   76.8 ,  38.8 , 0.00D,999.9, 000000,
526520,99999, 20050426,   62.0, 8,   23.6, 8, 1008.7, 8,  849.0, 4,  18.6, 8,   3.4, 8,   3.9, 999.9,   77.5 ,  41.7 , 0.00D,999.9, 000000,
526520,99999, 20050427,   63.2, 8,   25.4, 8, 1002.5, 8,  843.7, 4,  18.6, 8,   3.6, 8,   7.8, 999.9,   80.8 ,  42.1 , 0.00D,999.9, 000000,
526520,99999, 20050428,   63.3, 8,   31.8, 8, 1000.9, 8,  842.4, 4,  18.6, 8,   3.6, 8,   7.8, 999.9,   76.1 ,  45.9 , 0.00G,999.9, 010000,
526520,99999, 20050429,   67.8, 8,   27.2, 8, 1000.7, 8,  842.6, 4,  18.6, 8,   6.3, 8,  13.6, 999.9,   80.8 ,  46.6 , 0.00G,999.9, 000000,
526520,99999, 20050430,   60.8, 8,   19.1, 8, 1009.2, 8,  849.4, 4,  18.3, 8,   5.1, 8,   7.8, 999.9,   70.7 ,  49.8 , 0.00D,999.9, 000000,
526520,99999, 20050501,   61.1, 8,   24.4, 8, 1005.9, 8,  846.1, 4,  12.1, 8,   4.9, 8,   9.7, 999.9,   76.1 ,  45.5*, 0.00D,999.9, 000000,
526520,99999, 20050502,   65.4, 8,   23.2, 8, 1001.6, 8,  843.7, 4,  17.9, 8,   2.9, 8,   3.9, 999.9,   82.0*,  44.2 , 0.00D,999.9, 000000,
526520,99999, 20050503,   67.2, 8,   27.4, 8,  999.6, 8,  842.0, 4,  14.1, 8,   4.6, 8,   7.8, 999.9,   79.5*,  53.8*, 0.00D,999.9, 000000,
526520,99999, 20050504,   44.8, 8,   30.6, 8, 1018.7, 8,  853.6, 4,  14.6, 8,   5.1, 8,  11.7, 999.9,   56.5*,  38.3*, 0.21G,999.9, 010000,
526520,99999, 20050505,   53.2, 8,   28.1, 8, 1013.1, 8,  849.6, 4,  18.6, 8,   1.9, 8,   1.9, 999.9,   66.9*,  40.5*, 0.00D,999.9, 000000,
526520,99999, 20050506,   61.7, 8,   21.9, 8, 1002.0, 8,  842.3, 4,  18.6, 8,   4.9, 8,   9.7, 999.9,   77.0*,  46.6*, 0.00D,999.9, 000000,
526520,99999, 20050507,   61.5, 8,   23.2, 8, 1004.7, 8,  845.4, 4,  18.6, 8,   2.9, 8,   5.8, 999.9,   77.2*,  45.3*, 0.00D,999.9, 000000,
526520,99999, 20050508,   67.0, 8,   23.2, 8,  999.3, 8,  841.8, 4,  18.6, 8,   3.9, 8,   7.8, 999.9,   83.5 ,  44.1 , 0.00D,999.9, 000000,
